Frames,Total Rotations,Average time per rotation (s),Rotations per 20 seconds,Mouse number,Hemisphere,Brain region,Stimulation,Time stim is ON (s),Session #,Control #,File name path,Video file,Time stim is OFF (s)
500,1.217690190256234,16.42453898375536,1.217690190256234,96,L,SNr,50hz,20.0,2.0,,/Volumes/Data/96/96_L_snr_50hz_2.h5,96_L_snr_50hz_2,
1500,4.132030667897261,14.52070539218269,1.3773435559657536,96,L,SNr,50hz,,,3.0,/Volumes/Data/96/96_L_snr_50hz_2.h5,96_L_snr_50hz_2,60.0
500,0.2947291685926078,67.85890957282612,0.2947291685926078,96,L,SNr,50hz,20.0,3.0,,/Volumes/Data/96/96_L_snr_50hz_2.h5,96_L_snr_50hz_2,
1500,4.056101981531054,14.792527474211052,1.3520339938436845,96,L,SNr,50hz,,,4.0,/Volumes/Data/96/96_L_snr_50hz_2.h5,96_L_snr_50hz_2,60.0
375,-0.0310459875319346,-483.1542235392136,-0.0413946500425795,96,L,SNr,ctr,,,1.0,/Volumes/Data/96/96_L_snr_ctr.h5,96_L_snr_ctr,15.0
500,-1.4358445924031515,-13.929084042811557,-1.4358445924031515,96,L,SNr,ctr,20.0,1.0,,/Volumes/Data/96/96_L_snr_ctr.h5,96_L_snr_ctr,
1500,2.543034888700035,23.593856406221462,0.847678296233345,96,L,SNr,ctr,,,2.0,/Volumes/Data/96/96_L_snr_ctr.h5,96_L_snr_ctr,60.0
500,0.3145962534195925,63.5735479447208,0.3145962534195925,96,L,SNr,ctr,20.0,2.0,,/Volumes/Data/96/96_L_snr_ctr.h5,96_L_snr_ctr,
1500,1.165825511086478,51.46567769312551,0.3886085036954927,96,L,SNr,ctr,,,3.0,/Volumes/Data/96/96_L_snr_ctr.h5,96_L_snr_ctr,60.0
500,-0.0231282097963296,-864.7448365490823,-0.0231282097963296,96,L,SNr,ctr,20.0,3.0,,/Volumes/Data/96/96_L_snr_ctr.h5,96_L_snr_ctr,
1482,1.010919546923299,59.35190409821243,0.3369731823077663,96,L,SNr,ctr,,,4.0,/Volumes/Data/96/96_L_snr_ctr.h5,96_L_snr_ctr,60.0
375,-0.7134145888518688,-21.025642360552503,-0.9512194518024918,96,R,SNr,50hz,,,1.0,/Volumes/Data/96/96_R_snr_50hz.h5,96_R_snr_50hz,15.0
500,1.5379000961449507,13.004745919539204,1.5379000961449507,96,R,SNr,50hz,20.0,1.0,,/Volumes/Data/96/96_R_snr_50hz.h5,96_R_snr_50hz,
1500,0.7173204716129743,83.64462241692806,0.2391068238709914,96,R,SNr,50hz,,,2.0,/Volumes/Data/96/96_R_snr_50hz.h5,96_R_snr_50hz,60.0
500,0.9855137734038498,20.293983239749483,0.9855137734038498,96,R,SNr,50hz,20.0,2.0,,/Volumes/Data/96/96_R_snr_50hz.h5,96_R_snr_50hz,
1500,0.4374467335459573,137.15955657878175,0.1458155778486524,96,R,SNr,50hz,,,3.0,/Volumes/Data/96/96_R_snr_50hz.h5,96_R_snr_50hz,60.0
500,1.359899831429252,14.706965570383254,1.359899831429252,96,R,SNr,50hz,20.0,3.0,,/Volumes/Data/96/96_R_snr_50hz.h5,96_R_snr_50hz,
1500,0.7899141069418171,75.95762561108361,0.263304702313939,96,R,SNr,50hz,,,4.0,/Volumes/Data/96/96_R_snr_50hz.h5,96_R_snr_50hz,60.0
375,1.7357346130023976,8.641874101970956,2.31431281733653,96,R,SNr,ctr,,,1.0,/Volumes/Data/96/96_R_snr_ctr.h5,96_R_snr_ctr,15.0
500,0.6929141120025173,28.863606114472297,0.6929141120025173,96,R,SNr,ctr,20.0,1.0,,/Volumes/Data/96/96_R_snr_ctr.h5,96_R_snr_ctr,
1500,1.0841105449188322,55.34490950320221,0.3613701816396107,96,R,SNr,ctr,,,2.0,/Volumes/Data/96/96_R_snr_ctr.h5,96_R_snr_ctr,60.0
500,0.0283901691480128,704.4692088916241,0.0283901691480128,96,R,SNr,ctr,20.0,2.0,,/Volumes/Data/96/96_R_snr_ctr.h5,96_R_snr_ctr,
1500,0.3429885026037752,174.93297747450382,0.114329500867925,96,R,SNr,ctr,,,3.0,/Volumes/Data/96/96_R_snr_ctr.h5,96_R_snr_ctr,60.0
500,1.2331507458692,16.21861728340664,1.2331507458692,96,R,SNr,ctr,20.0,3.0,,/Volumes/Data/96/96_R_snr_ctr.h5,96_R_snr_ctr,
1500,-0.6580820612212354,-91.17403973701248,-0.2193606870737451,96,R,SNr,ctr,,,4.0,/Volumes/Data/96/96_R_snr_ctr.h5,96_R_snr_ctr,60.0
375,0.479420723074574,31.287758909968407,0.6392276307660988,96,L,SNr,50hz,,,1.0,/Volumes/Data/96/96_L_snr_50hz.h5,96_L_snr_50hz,15.0
500,1.0778610922851517,18.555266669472594,1.0778610922851517,96,L,SNr,50hz,20.0,1.0,,/Volumes/Data/96/96_L_snr_50hz.h5,96_L_snr_50hz,
1500,3.5661876820781844,16.82468937390171,1.1887292273593948,96,L,SNr,50hz,,,2.0,/Volumes/Data/96/96_L_snr_50hz.h5,96_L_snr_50hz,60.0
500,-0.0646051667293124,-309.572763488058,-0.0646051667293124,96,L,SNr,50hz,20.0,2.0,,/Volumes/Data/96/96_L_snr_50hz.h5,96_L_snr_50hz,
1500,0.2940176852509836,204.06935708231947,0.0980058950836612,96,L,SNr,50hz,,,3.0,/Volumes/Data/96/96_L_snr_50hz.h5,96_L_snr_50hz,60.0
500,1.1075319212957064,18.058170257162352,1.1075319212957064,96,L,SNr,50hz,20.0,3.0,,/Volumes/Data/96/96_L_snr_50hz.h5,96_L_snr_50hz,
1500,3.081884540700328,19.46860734320877,1.0272948469001093,96,L,SNr,50hz,,,4.0,/Volumes/Data/96/96_L_snr_50hz.h5,96_L_snr_50hz,60.0
375,-0.0560341232697133,-267.69402508181213,-0.0747121643596178,96,R,SNr,50hz,,,1.0,/Volumes/Data/96/96_R_snr_50hz_2.h5,96_R_snr_50hz_2,15.0
500,0.7933488628015423,25.20959055688851,0.7933488628015423,96,R,SNr,50hz,20.0,1.0,,/Volumes/Data/96/96_R_snr_50hz_2.h5,96_R_snr_50hz_2,
1500,1.3634217224686729,44.00692684532068,0.4544739074895576,96,R,SNr,50hz,,,2.0,/Volumes/Data/96/96_R_snr_50hz_2.h5,96_R_snr_50hz_2,60.0
500,0.2648814949774323,75.5054633080502,0.2648814949774323,96,R,SNr,50hz,20.0,2.0,,/Volumes/Data/96/96_R_snr_50hz_2.h5,96_R_snr_50hz_2,
1500,0.8972542500442151,66.87067795671439,0.2990847500147383,96,R,SNr,50hz,,,3.0,/Volumes/Data/96/96_R_snr_50hz_2.h5,96_R_snr_50hz_2,60.0
500,1.1165828484698244,17.91179223951737,1.1165828484698244,96,R,SNr,50hz,20.0,3.0,,/Volumes/Data/96/96_R_snr_50hz_2.h5,96_R_snr_50hz_2,
1497,-2.5709310524048474,-23.33784873144538,-0.8569770174682825,96,R,SNr,50hz,,,4.0,/Volumes/Data/96/96_R_snr_50hz_2.h5,96_R_snr_50hz_2,60.0
375,-1.039403111563423,-14.431359530411337,-1.3858708154178974,96,R,SNr,0hz,,,1.0,/Volumes/Data/96/96_R_snr_0hz_2.h5,96_R_snr_0hz_2,15.0
500,-0.8332751449032907,-24.001675943809875,-0.8332751449032907,96,R,SNr,0hz,20.0,1.0,,/Volumes/Data/96/96_R_snr_0hz_2.h5,96_R_snr_0hz_2,
1500,1.7280202797055495,34.72181472906317,0.5760067599018499,96,R,SNr,0hz,,,2.0,/Volumes/Data/96/96_R_snr_0hz_2.h5,96_R_snr_0hz_2,60.0
500,-1.302824349504643,-15.351263589450378,-1.302824349504643,96,R,SNr,0hz,20.0,2.0,,/Volumes/Data/96/96_R_snr_0hz_2.h5,96_R_snr_0hz_2,
1500,0.5023374201372801,119.44162946014065,0.1674458067124267,96,R,SNr,0hz,,,3.0,/Volumes/Data/96/96_R_snr_0hz_2.h5,96_R_snr_0hz_2,60.0
500,-1.5002412624169437,-13.331189123394235,-1.5002412624169437,96,R,SNr,0hz,20.0,3.0,,/Volumes/Data/96/96_R_snr_0hz_2.h5,96_R_snr_0hz_2,
1500,2.789642766231548,21.508130261801355,0.9298809220771824,96,R,SNr,0hz,,,4.0,/Volumes/Data/96/96_R_snr_0hz_2.h5,96_R_snr_0hz_2,60.0
375,-0.1199992047669409,-125.0008283732594,-0.1599989396892546,96,L,SNr,0hz,,,1.0,/Volumes/Data/96/96_L_snr_0hz_2.h5,96_L_snr_0hz_2,15.0
500,1.8768925109003909,10.655911238308216,1.8768925109003909,96,L,SNr,0hz,20.0,1.0,,/Volumes/Data/96/96_L_snr_0hz_2.h5,96_L_snr_0hz_2,
1500,-1.4931815618759234,-40.18265529921252,-0.4977271872919744,96,L,SNr,0hz,,,2.0,/Volumes/Data/96/96_L_snr_0hz_2.h5,96_L_snr_0hz_2,60.0
500,1.6288781100179182,12.27838957193672,1.6288781100179182,96,L,SNr,0hz,20.0,2.0,,/Volumes/Data/96/96_L_snr_0hz_2.h5,96_L_snr_0hz_2,
1500,1.745607646487887,34.3719850911047,0.5818692154959623,96,L,SNr,0hz,,,3.0,/Volumes/Data/96/96_L_snr_0hz_2.h5,96_L_snr_0hz_2,60.0
500,2.798623592983805,7.146370112129523,2.798623592983805,96,L,SNr,0hz,20.0,3.0,,/Volumes/Data/96/96_L_snr_0hz_2.h5,96_L_snr_0hz_2,
1468,2.3801397055438565,25.20860429337283,0.7933799018479522,96,L,SNr,0hz,,,4.0,/Volumes/Data/96/96_L_snr_0hz_2.h5,96_L_snr_0hz_2,60.0
375,1.2802937214743089,11.716061516514278,1.7070582952990785,96,L,SNr,0hz,,,1.0,/Volumes/Data/96/96_L_snr_0hz.h5,96_L_snr_0hz,15.0
500,1.9972496692071369,10.01377059080428,1.9972496692071369,96,L,SNr,0hz,20.0,1.0,,/Volumes/Data/96/96_L_snr_0hz.h5,96_L_snr_0hz,
1500,0.460208901521419,130.37557466108134,0.1534029671738063,96,L,SNr,0hz,,,2.0,/Volumes/Data/96/96_L_snr_0hz.h5,96_L_snr_0hz,60.0
500,3.2414103535463825,6.170153673421286,3.2414103535463825,96,L,SNr,0hz,20.0,2.0,,/Volumes/Data/96/96_L_snr_0hz.h5,96_L_snr_0hz,
1500,1.868791158857473,32.10631627596223,0.6229303862858244,96,L,SNr,0hz,,,3.0,/Volumes/Data/96/96_L_snr_0hz.h5,96_L_snr_0hz,60.0
500,2.504183664259676,7.986634640839212,2.504183664259676,96,L,SNr,0hz,20.0,3.0,,/Volumes/Data/96/96_L_snr_0hz.h5,96_L_snr_0hz,
1487,2.5896281457454244,23.16934966071316,0.8632093819151415,96,L,SNr,0hz,,,4.0,/Volumes/Data/96/96_L_snr_0hz.h5,96_L_snr_0hz,60.0
375,-0.1952015491052919,-76.84365246460716,-0.2602687321403891,96,R,SNr,0hz,,,1.0,/Volumes/Data/96/96_R_snr_0hz.h5,96_R_snr_0hz,15.0
500,-1.4813392033946589,-13.50129663359189,-1.4813392033946586,96,R,SNr,0hz,20.0,1.0,,/Volumes/Data/96/96_R_snr_0hz.h5,96_R_snr_0hz,
1500,2.077606857629508,28.879380995333417,0.692535619209836,96,R,SNr,0hz,,,2.0,/Volumes/Data/96/96_R_snr_0hz.h5,96_R_snr_0hz,60.0
500,-0.014454222999869,-1383.6786661020203,-0.014454222999869,96,R,SNr,0hz,20.0,2.0,,/Volumes/Data/96/96_R_snr_0hz.h5,96_R_snr_0hz,
1500,0.6091520124307326,98.49758151594824,0.2030506708102442,96,R,SNr,0hz,,,3.0,/Volumes/Data/96/96_R_snr_0hz.h5,96_R_snr_0hz,60.0
500,-2.4531436039274217,-8.152804413072475,-2.4531436039274217,96,R,SNr,0hz,20.0,3.0,,/Volumes/Data/96/96_R_snr_0hz.h5,96_R_snr_0hz,
1500,1.8507667338764648,32.41899635527212,0.6169222446254883,96,R,SNr,0hz,,,4.0,/Volumes/Data/96/96_R_snr_0hz.h5,96_R_snr_0hz,60.0
375,1.1508792028578902,13.033513823824125,1.5345056038105205,97,R,SNr,ctr,,,1.0,/Volumes/Data/97/97_R_snr_ctr.h5,97_R_snr_ctr,15.0
500,-0.6835046833335751,-29.26095531994954,-0.6835046833335751,97,R,SNr,ctr,20.0,1.0,,/Volumes/Data/97/97_R_snr_ctr.h5,97_R_snr_ctr,
1500,0.4885465731215337,122.81326551250632,0.1628488577071779,97,R,SNr,ctr,,,2.0,/Volumes/Data/97/97_R_snr_ctr.h5,97_R_snr_ctr,60.0
500,1.4867613442522258,13.45205811095331,1.4867613442522258,97,R,SNr,ctr,20.0,2.0,,/Volumes/Data/97/97_R_snr_ctr.h5,97_R_snr_ctr,
1500,2.3391676277131968,25.650149775138964,0.7797225425710657,97,R,SNr,ctr,,,3.0,/Volumes/Data/97/97_R_snr_ctr.h5,97_R_snr_ctr,60.0
500,-0.1682340514042404,-118.88199703366288,-0.1682340514042404,97,R,SNr,ctr,20.0,3.0,,/Volumes/Data/97/97_R_snr_ctr.h5,97_R_snr_ctr,
1500,3.3575284868628112,17.870287693690564,1.1191761622876035,97,R,SNr,ctr,,,4.0,/Volumes/Data/97/97_R_snr_ctr.h5,97_R_snr_ctr,60.0
375,0.0210207525236707,713.5805429947851,0.028027670031561,97,L,SNr,ctr,,,1.0,/Volumes/Data/97/97_L_snr_ctr.h5,97_L_snr_ctr,15.0
500,-0.2023541626672295,-98.8366126813507,-0.2023541626672295,97,L,SNr,ctr,20.0,1.0,,/Volumes/Data/97/97_L_snr_ctr.h5,97_L_snr_ctr,
1500,-0.4790149465363623,-125.25705185995773,-0.1596716488454541,97,L,SNr,ctr,,,2.0,/Volumes/Data/97/97_L_snr_ctr.h5,97_L_snr_ctr,60.0
500,0.3657448405001717,54.68293133718345,0.3657448405001717,97,L,SNr,ctr,20.0,2.0,,/Volumes/Data/97/97_L_snr_ctr.h5,97_L_snr_ctr,
1500,-0.1730250397672016,-346.77061817600287,-0.0576750132557338,97,L,SNr,ctr,,,3.0,/Volumes/Data/97/97_L_snr_ctr.h5,97_L_snr_ctr,60.0
500,-0.659472476695737,-30.32727021483789,-0.659472476695737,97,L,SNr,ctr,20.0,3.0,,/Volumes/Data/97/97_L_snr_ctr.h5,97_L_snr_ctr,
1500,2.7682491652122025,21.67434953255035,0.9227497217374008,97,L,SNr,ctr,,,4.0,/Volumes/Data/97/97_L_snr_ctr.h5,97_L_snr_ctr,60.0
375,0.698763931116109,21.46647720645952,0.9316852414881454,97,L,SNr,50hz,,,1.0,/Volumes/Data/97/97_L_snr_50hz_2.h5,97_L_snr_50hz_2,15.0
500,0.2687745437649008,74.41180894532242,0.2687745437649008,97,L,SNr,50hz,20.0,1.0,,/Volumes/Data/97/97_L_snr_50hz_2.h5,97_L_snr_50hz_2,
1500,1.2959298883089685,46.29880099323331,0.4319766294363228,97,L,SNr,50hz,,,2.0,/Volumes/Data/97/97_L_snr_50hz_2.h5,97_L_snr_50hz_2,60.0
500,-0.4749568604426066,-42.10908751031038,-0.4749568604426066,97,L,SNr,50hz,20.0,2.0,,/Volumes/Data/97/97_L_snr_50hz_2.h5,97_L_snr_50hz_2,
1500,1.2757575377496857,47.03088026102065,0.4252525125832285,97,L,SNr,50hz,,,3.0,/Volumes/Data/97/97_L_snr_50hz_2.h5,97_L_snr_50hz_2,60.0
500,2.171373961266489,9.210757960980004,2.171373961266489,97,L,SNr,50hz,20.0,3.0,,/Volumes/Data/97/97_L_snr_50hz_2.h5,97_L_snr_50hz_2,
1500,1.4504762017472153,41.36572522025882,0.4834920672490717,97,L,SNr,50hz,,,4.0,/Volumes/Data/97/97_L_snr_50hz_2.h5,97_L_snr_50hz_2,60.0
375,0.4705381479538194,31.87839299582605,0.6273841972717592,97,L,SNr,50hz,,,1.0,/Volumes/Data/97/97_L_snr_50hz.h5,97_L_snr_50hz,15.0
500,1.3280123722341686,15.06010065731029,1.3280123722341686,97,L,SNr,50hz,20.0,1.0,,/Volumes/Data/97/97_L_snr_50hz.h5,97_L_snr_50hz,
1500,-0.3043916266245423,-197.1144892037656,-0.1014638755415141,97,L,SNr,50hz,,,2.0,/Volumes/Data/97/97_L_snr_50hz.h5,97_L_snr_50hz,60.0
500,0.3104526579410937,64.42206078259721,0.3104526579410937,97,L,SNr,50hz,20.0,2.0,,/Volumes/Data/97/97_L_snr_50hz.h5,97_L_snr_50hz,
1500,3.687340340432201,16.271890973038655,1.2291134468107336,97,L,SNr,50hz,,,3.0,/Volumes/Data/97/97_L_snr_50hz.h5,97_L_snr_50hz,60.0
500,1.106673329586743,18.072180349253067,1.106673329586743,97,L,SNr,50hz,20.0,3.0,,/Volumes/Data/97/97_L_snr_50hz.h5,97_L_snr_50hz,
1500,1.844299097275976,32.532684144681205,0.6147663657586586,97,L,SNr,50hz,,,4.0,/Volumes/Data/97/97_L_snr_50hz.h5,97_L_snr_50hz,60.0
375,0.2794495647497308,53.67694887424027,0.3725994196663078,97,R,SNr,50hz,,,1.0,/Volumes/Data/97/97_R_snr_50hz_2.h5,97_R_snr_50hz_2,15.0
500,0.7469555333612993,26.775355569025663,0.7469555333612993,97,R,SNr,50hz,20.0,1.0,,/Volumes/Data/97/97_R_snr_50hz_2.h5,97_R_snr_50hz_2,
1500,3.044649434776388,19.70670229375904,1.0148831449254627,97,R,SNr,50hz,,,2.0,/Volumes/Data/97/97_R_snr_50hz_2.h5,97_R_snr_50hz_2,60.0
500,2.096088535890132,9.541581692543694,2.096088535890132,97,R,SNr,50hz,20.0,2.0,,/Volumes/Data/97/97_R_snr_50hz_2.h5,97_R_snr_50hz_2,
1500,-0.0627022208470005,-956.9039053083266,-0.0209007402823335,97,R,SNr,50hz,,,3.0,/Volumes/Data/97/97_R_snr_50hz_2.h5,97_R_snr_50hz_2,60.0
500,1.1401732257048622,17.54119422304087,1.1401732257048622,97,R,SNr,50hz,20.0,3.0,,/Volumes/Data/97/97_R_snr_50hz_2.h5,97_R_snr_50hz_2,
1500,-1.130587796830683,-53.06973962410954,-0.376862598943561,97,R,SNr,50hz,,,4.0,/Volumes/Data/97/97_R_snr_50hz_2.h5,97_R_snr_50hz_2,60.0
375,0.5234762228564351,28.65459660832349,0.6979682971419134,97,L,SNr,0hz,,,1.0,/Volumes/Data/97/97_L_snr_0hz_2.h5,97_L_snr_0hz_2,15.0
500,2.8742986762792304,6.958219117955386,2.8742986762792304,97,L,SNr,0hz,20.0,1.0,,/Volumes/Data/97/97_L_snr_0hz_2.h5,97_L_snr_0hz_2,
1500,1.022148768955743,58.69987013856873,0.3407162563185809,97,L,SNr,0hz,,,2.0,/Volumes/Data/97/97_L_snr_0hz_2.h5,97_L_snr_0hz_2,60.0
500,1.6612710541426,12.03897458522939,1.6612710541426,97,L,SNr,0hz,20.0,2.0,,/Volumes/Data/97/97_L_snr_0hz_2.h5,97_L_snr_0hz_2,
1500,-1.6992223616090412,-35.310269777278776,-0.5664074538696804,97,L,SNr,0hz,,,3.0,/Volumes/Data/97/97_L_snr_0hz_2.h5,97_L_snr_0hz_2,60.0
500,4.003451010600026,4.995689955252495,4.003451010600026,97,L,SNr,0hz,20.0,3.0,,/Volumes/Data/97/97_L_snr_0hz_2.h5,97_L_snr_0hz_2,
1500,2.193794124921921,27.34987723706091,0.7312647083073069,97,L,SNr,0hz,,,4.0,/Volumes/Data/97/97_L_snr_0hz_2.h5,97_L_snr_0hz_2,60.0
375,0.289657325133126,51.78532941677213,0.386209766844168,97,R,SNr,0hz,,,1.0,/Volumes/Data/97/97_R_snr_0hz.h5,97_R_snr_0hz,15.0
500,-1.4852166127548971,-13.46604921345609,-1.4852166127548971,97,R,SNr,0hz,20.0,1.0,,/Volumes/Data/97/97_R_snr_0hz.h5,97_R_snr_0hz,
1500,3.3670482006787568,17.81976271913919,1.1223494002262522,97,R,SNr,0hz,,,2.0,/Volumes/Data/97/97_R_snr_0hz.h5,97_R_snr_0hz,60.0
500,-1.0471130650028395,-19.10013413875775,-1.0471130650028395,97,R,SNr,0hz,20.0,2.0,,/Volumes/Data/97/97_R_snr_0hz.h5,97_R_snr_0hz,
1500,5.718472015007257,10.49231330371805,1.9061573383357524,97,R,SNr,0hz,,,3.0,/Volumes/Data/97/97_R_snr_0hz.h5,97_R_snr_0hz,60.0
500,-1.795560854383256,-11.13858099054496,-1.795560854383256,97,R,SNr,0hz,20.0,3.0,,/Volumes/Data/97/97_R_snr_0hz.h5,97_R_snr_0hz,
1500,0.931317686863824,64.42484755341397,0.310439228954608,97,R,SNr,0hz,,,4.0,/Volumes/Data/97/97_R_snr_0hz.h5,97_R_snr_0hz,60.0
375,0.999157110639696,15.01265400633186,1.332209480852928,97,R,SNr,50hz,,,1.0,/Volumes/Data/97/97_R_snr_50hz.h5,97_R_snr_50hz,15.0
500,-0.0032102625512583,-6230.020031277633,-0.0032102625512583,97,R,SNr,50hz,20.0,1.0,,/Volumes/Data/97/97_R_snr_50hz.h5,97_R_snr_50hz,
1500,-1.3875587349763585,-43.24141276875194,-0.4625195783254529,97,R,SNr,50hz,,,2.0,/Volumes/Data/97/97_R_snr_50hz.h5,97_R_snr_50hz,60.0
500,1.226848423852752,16.30193234237747,1.226848423852752,97,R,SNr,50hz,20.0,2.0,,/Volumes/Data/97/97_R_snr_50hz.h5,97_R_snr_50hz,
1500,1.9410499271775965,30.911105974097023,0.6470166423925322,97,R,SNr,50hz,,,3.0,/Volumes/Data/97/97_R_snr_50hz.h5,97_R_snr_50hz,60.0
500,1.4417168956943835,13.872349044204874,1.4417168956943835,97,R,SNr,50hz,20.0,3.0,,/Volumes/Data/97/97_R_snr_50hz.h5,97_R_snr_50hz,
1500,4.765236891118059,12.59118935132778,1.588412297039353,97,R,SNr,50hz,,,4.0,/Volumes/Data/97/97_R_snr_50hz.h5,97_R_snr_50hz,60.0
375,0.840934804688086,17.837292399336118,1.1212464062507814,97,L,SNr,0hz,,,1.0,/Volumes/Data/97/97_L_snr_0hz.h5,97_L_snr_0hz,15.0
500,2.807377998955795,7.124085181061832,2.807377998955795,97,L,SNr,0hz,20.0,1.0,,/Volumes/Data/97/97_L_snr_0hz.h5,97_L_snr_0hz,
1500,-1.7419381452460954,-34.44439181939115,-0.5806460484153652,97,L,SNr,0hz,,,2.0,/Volumes/Data/97/97_L_snr_0hz.h5,97_L_snr_0hz,60.0
500,2.0887222456835626,9.575231958835548,2.0887222456835626,97,L,SNr,0hz,20.0,2.0,,/Volumes/Data/97/97_L_snr_0hz.h5,97_L_snr_0hz,
1500,-1.1577471338306076,-51.82478820006194,-0.3859157112768692,97,L,SNr,0hz,,,3.0,/Volumes/Data/97/97_L_snr_0hz.h5,97_L_snr_0hz,60.0
500,3.430991259794063,5.829219163094123,3.430991259794063,97,L,SNr,0hz,20.0,3.0,,/Volumes/Data/97/97_L_snr_0hz.h5,97_L_snr_0hz,
1500,1.339734339183057,44.78499822329462,0.446578113061019,97,L,SNr,0hz,,,4.0,/Volumes/Data/97/97_L_snr_0hz.h5,97_L_snr_0hz,60.0
375,2.3596724934985818,6.356814363573042,3.146229991331442,97,R,SNr,0hz,,,1.0,/Volumes/Data/97/97_R_snr_0hz_2.h5,97_R_snr_0hz_2,15.0
500,-1.960646408963344,-10.200717431030634,-1.960646408963344,97,R,SNr,0hz,20.0,1.0,,/Volumes/Data/97/97_R_snr_0hz_2.h5,97_R_snr_0hz_2,
1500,-0.5250171312812395,-114.28198514889868,-0.1750057104270798,97,R,SNr,0hz,,,2.0,/Volumes/Data/97/97_R_snr_0hz_2.h5,97_R_snr_0hz_2,60.0
500,-1.4621883018892898,-13.678128852595831,-1.4621883018892898,97,R,SNr,0hz,20.0,2.0,,/Volumes/Data/97/97_R_snr_0hz_2.h5,97_R_snr_0hz_2,
1500,1.8861712347030488,31.810473458655075,0.6287237449010162,97,R,SNr,0hz,,,3.0,/Volumes/Data/97/97_R_snr_0hz_2.h5,97_R_snr_0hz_2,60.0
500,-2.7063611580487983,-7.389996690027644,-2.7063611580487983,97,R,SNr,0hz,20.0,3.0,,/Volumes/Data/97/97_R_snr_0hz_2.h5,97_R_snr_0hz_2,
1500,0.5384503764944335,111.430881320259,0.1794834588314778,97,R,SNr,0hz,,,4.0,/Volumes/Data/97/97_R_snr_0hz_2.h5,97_R_snr_0hz_2,60.0
375,-0.0066976511653541,-2239.591108834172,-0.0089302015538055,99,L,VLSD1,50hz,,,1.0,/Volumes/Data/99/99_L_VLS_50hz_2.h5,99_L_VLS_50hz_2,15.0
500,-0.9266359154220096,-21.58345005534517,-0.9266359154220096,99,L,VLSD1,50hz,20.0,1.0,,/Volumes/Data/99/99_L_VLS_50hz_2.h5,99_L_VLS_50hz_2,
1500,0.8865565779125016,67.67757579699744,0.2955188593041672,99,L,VLSD1,50hz,,,2.0,/Volumes/Data/99/99_L_VLS_50hz_2.h5,99_L_VLS_50hz_2,60.0
500,-1.3388730489434713,-14.937936061811357,-1.3388730489434717,99,L,VLSD1,50hz,20.0,2.0,,/Volumes/Data/99/99_L_VLS_50hz_2.h5,99_L_VLS_50hz_2,
1500,-1.172017775764197,-51.193762791590665,-0.390672591921399,99,L,VLSD1,50hz,,,3.0,/Volumes/Data/99/99_L_VLS_50hz_2.h5,99_L_VLS_50hz_2,60.0
500,0.1490681806709898,134.16679475106926,0.1490681806709898,99,L,VLSD1,50hz,20.0,3.0,,/Volumes/Data/99/99_L_VLS_50hz_2.h5,99_L_VLS_50hz_2,
1500,-0.1281727250961694,-468.1183142121798,-0.0427242416987231,99,L,VLSD1,50hz,,,4.0,/Volumes/Data/99/99_L_VLS_50hz_2.h5,99_L_VLS_50hz_2,60.0
375,0.0682542267568838,219.76660952337525,0.0910056356758451,99,L,VLSD1,50hz,,,1.0,/Volumes/Data/99/99_L_VLS_50hz.h5,99_L_VLS_50hz,15.0
500,-0.5386632493497965,-37.128948418406814,-0.5386632493497965,99,L,VLSD1,50hz,20.0,1.0,,/Volumes/Data/99/99_L_VLS_50hz.h5,99_L_VLS_50hz,
1500,1.1099571643523602,54.05614011691064,0.3699857214507867,99,L,VLSD1,50hz,,,2.0,/Volumes/Data/99/99_L_VLS_50hz.h5,99_L_VLS_50hz,60.0
500,0.5294802732115196,37.77288977867225,0.5294802732115196,99,L,VLSD1,50hz,20.0,2.0,,/Volumes/Data/99/99_L_VLS_50hz.h5,99_L_VLS_50hz,
1500,-2.5687975650435364,-23.357231732265017,-0.8562658550145121,99,L,VLSD1,50hz,,,3.0,/Volumes/Data/99/99_L_VLS_50hz.h5,99_L_VLS_50hz,60.0
500,-0.1179723591742813,-169.53123714728687,-0.1179723591742813,99,L,VLSD1,50hz,20.0,3.0,,/Volumes/Data/99/99_L_VLS_50hz.h5,99_L_VLS_50hz,
1500,-1.0015116483916175,-59.90943799441303,-0.3338372161305392,99,L,VLSD1,50hz,,,4.0,/Volumes/Data/99/99_L_VLS_50hz.h5,99_L_VLS_50hz,60.0
375,-0.6960943534084727,-21.548802869254,-0.9281258045446305,99,R,VLSD1,50hz,,,1.0,/Volumes/Data/99/99_R_VLS_50hz_2.h5,99_R_VLS_50hz_2,15.0
500,-0.3690051303862742,-54.19978843942906,-0.3690051303862742,99,R,VLSD1,50hz,20.0,1.0,,/Volumes/Data/99/99_R_VLS_50hz_2.h5,99_R_VLS_50hz_2,
1500,1.923062497778664,31.20023403779451,0.641020832592888,99,R,VLSD1,50hz,,,2.0,/Volumes/Data/99/99_R_VLS_50hz_2.h5,99_R_VLS_50hz_2,60.0
500,0.0575264384910272,347.6662300781845,0.0575264384910272,99,R,VLSD1,50hz,20.0,2.0,,/Volumes/Data/99/99_R_VLS_50hz_2.h5,99_R_VLS_50hz_2,
1500,-0.8619994464676601,-69.60561314264258,-0.2873331488225534,99,R,VLSD1,50hz,,,3.0,/Volumes/Data/99/99_R_VLS_50hz_2.h5,99_R_VLS_50hz_2,60.0
